datetime,day_ahead_price_eur,net_load,renewable_share,conventional_gen,ngas_price_eur_mwh,coal_price_eur_ton,co2_price_eur_ton,interconnection_share
2022-01-01 00:00:00,49.37,10506,0.30124929017603636,9103,89.7754,63.9408,82.71,-0.0
2022-01-01 01:00:00,43.22,10029,0.2911184210526316,9152,89.7754,63.9408,82.71,-0.00900709219858156
2022-01-01 02:00:00,45.46,9703,0.284747453159507,9260,89.7754,63.9408,82.71,-0.052744525547445256
2022-01-01 03:00:00,37.67,9345,0.294349634303743,9037,89.7754,63.9408,82.71,-0.038602230483271376
2022-01-01 04:00:00,39.7,9415,0.2932309238389204,9033,89.7754,63.9408,82.71,-0.03197777777777778
2022-01-01 05:00:00,40.59,9748,0.2824057320691901,9103,89.7754,63.9408,82.71,-0.024102564102564103
2022-01-01 06:00:00,43.26,9763,0.27887201104731446,9115,89.7754,63.9408,82.71,-0.020426470588235296
2022-01-01 07:00:00,49.66,9888,0.28540161961041804,8995,89.7754,63.9408,82.71,-0.033478260869565214
2022-01-01 08:00:00,70.05,10385,0.28801190307496105,9265,89.7754,63.9408,82.71,-0.06979930795847751
2022-01-01 09:00:00,76.79,11199,0.278749823620714,9454,89.7754,63.9408,82.71,-0.015656765676567656
2022-01-01 10:00:00,84.1,11775,0.25956840390879476,10133,89.7754,63.9408,82.71,-0.013974358974358975
2022-01-01 11:00:00,94.74,12569,0.22778449208065646,11365,89.7754,63.9408,82.71,-0.0578390092879257
2022-01-01 12:00:00,96.8,13323,0.19568210262828536,12069,89.7754,63.9408,82.71,-0.04125227963525836
2022-01-01 13:00:00,97.17,13853,0.16665617326701504,12450,89.7754,63.9408,82.71,-0.050393939393939394
2022-01-01 14:00:00,101.0,14802,0.1288860918816866,13040,89.7754,63.9408,82.71,-0.051649851632047473
2022-01-01 15:00:00,126.6,16291,0.09254678084364097,13446,89.7754,63.9408,82.71,0.001047887323943662
2022-01-01 16:00:00,149.97,16728,0.07329979747827792,13316,89.7754,63.9408,82.71,-0.01288515406162465
2022-01-01 17:00:00,146.33,16942,0.05789864363317363,13086,89.7754,63.9408,82.71,0.02303932584269663
2022-01-01 18:00:00,140.28,17232,0.045797339914986974,13044,89.7754,63.9408,82.71,0.04743016759776536
2022-01-01 19:00:00,121.88,17030,0.04636678200692042,12922,89.7754,63.9408,82.71,0.05463841807909604
2022-01-01 20:00:00,102.61,16279,0.049941123502112626,12880,89.7754,63.9408,82.71,0.03256470588235294
2022-01-01 21:00:00,97.46,15597,0.053854956372478904,12434,89.7754,63.9408,82.71,0.02020795107033639
2022-01-01 22:00:00,85.16,14572,0.06598031111445105,11637,89.7754,63.9408,82.71,0.07249838187702265
2022-01-01 23:00:00,89.89,12821,0.10023380345425749,11144,89.7754,63.9408,82.71,0.0
2022-01-02 00:00:00,80.15,11689,0.14542470891615222,10155,72.6198,63.9408,82.71,0.0
2022-01-02 01:00:00,62.75,10994,0.18076350239084424,9670,72.6198,63.9408,82.71,0.0
2022-01-02 02:00:00,54.87,10504,0.21071209330877838,9504,72.6198,63.9408,82.71,0.0
2022-01-02 03:00:00,50.5,10331,0.23906155703077853,9300,72.6198,63.9408,82.71,0.0
2022-01-02 04:00:00,50.89,10705,0.2454865697930427,9512,72.6198,63.9408,82.71,0.0
2022-01-02 05:00:00,56.15,11296,0.2506079244743241,9649,72.6198,63.9408,82.71,0.0
2022-01-02 06:00:00,60.91,11328,0.25051568390354934,9708,72.6198,63.9408,82.71,0.0
2022-01-02 07:00:00,65.54,12280,0.2592906598841317,9668,72.6198,63.9408,82.71,0.0
2022-01-02 08:00:00,86.18,13049,0.2687009229921477,9811,72.6198,63.9408,82.71,0.0
2022-01-02 09:00:00,89.71,13286,0.28325673013788577,10100,72.6198,63.9408,82.71,0.0
2022-01-02 10:00:00,91.12,13398,0.2936016511867905,10132,72.6198,63.9408,82.71,0.0
2022-01-02 11:00:00,91.4,13444,0.29258890823178313,10559,72.6198,63.9408,82.71,0.0
2022-01-02 12:00:00,91.44,13711,0.2824353120243531,10974,72.6198,63.9408,82.71,0.0
2022-01-02 13:00:00,86.25,13634,0.2670375521557719,11296,72.6198,63.9408,82.71,0.019113573407202215
2022-01-02 14:00:00,81.09,14099,0.2650947419728264,11234,72.6198,63.9408,82.71,0.035040650406504066
2022-01-02 15:00:00,88.46,14870,0.27381867644449703,11426,72.6198,63.9408,82.71,0.009876923076923077
2022-01-02 16:00:00,95.4,14267,0.30438576081898555,11096,72.6198,63.9408,82.71,-0.01083076923076923
2022-01-02 17:00:00,86.71,14051,0.3275944239246992,10422,72.6198,63.9408,82.71,-0.0015703324808184142
2022-01-02 18:00:00,82.14,13669,0.34006013646351335,10551,72.6198,63.9408,82.71,0.018516624040920717
2022-01-02 19:00:00,89.38,13319,0.34261452255791114,10521,72.6198,63.9408,82.71,0.0
2022-01-02 20:00:00,73.66,12447,0.35965537730243613,9937,72.6198,63.9408,82.71,0.0
2022-01-02 21:00:00,74.28,11652,0.37901485728376794,9286,72.6198,63.9408,82.71,0.0
2022-01-02 22:00:00,57.04,10738,0.3909202295737409,8662,72.6198,63.9408,82.71,0.0
2022-01-02 23:00:00,21.82,9421,0.39489411459010004,8542,72.6198,63.9408,82.71,6.451612903225807e-06
2022-01-03 00:00:00,19.62,9046,0.3747069549361813,8840,69.6828,63.9408,82.71,0.0
2022-01-03 01:00:00,19.62,9063,0.3608548483440632,8868,69.6828,63.9408,82.71,0.0
2022-01-03 02:00:00,27.54,9546,0.3407664574709574,9112,69.6828,63.9408,82.71,0.0
2022-01-03 03:00:00,49.18,10638,0.3102857895430001,9715,69.6828,63.9408,82.71,0.0
2022-01-03 04:00:00,76.3,13221,0.2633962745598367,10781,69.6828,63.9408,82.71,0.0
2022-01-03 05:00:00,89.98,16616,0.2219174951434122,12795,69.6828,63.9408,82.71,0.02628780487804878
2022-01-03 06:00:00,102.48,18188,0.18456821665815024,15117,69.6828,63.9408,82.71,-0.014958715596330276
2022-01-03 07:00:00,119.24,19368,0.18058647053130747,16077,69.6828,63.9408,82.71,-0.007619047619047619
2022-01-03 08:00:00,114.67,19506,0.18333333333333332,16473,69.6828,63.9408,82.71,-0.0005128205128205128
2022-01-03 09:00:00,107.46,19640,0.20432634658736631,15715,69.6828,63.9408,82.71,0.026376569037656904
2022-01-03 10:00:00,110.08,19164,0.22311207424506524,15619,69.6828,63.9408,82.71,0.016066945606694562
2022-01-03 11:00:00,119.78,18982,0.23554860088365243,15733,69.6828,63.9408,82.71,-0.0034439834024896266
2022-01-03 12:00:00,117.0,19039,0.24077803203661327,15713,69.6828,63.9408,82.71,0.00037448559670781893
2022-01-03 13:00:00,111.57,18490,0.23801909634976473,15801,69.6828,63.9408,82.71,-0.0025822784810126584
2022-01-03 14:00:00,111.39,18824,0.2327390599675851,15689,69.6828,63.9408,82.71,0.0011949685534591195
2022-01-03 15:00:00,120.27,19574,0.22067181074712378,15982,69.6828,63.9408,82.71,-0.000944558521560575
2022-01-03 16:00:00,120.27,19715,0.21230279481297692,15943,69.6828,63.9408,82.71,-0.0012783505154639176
2022-01-03 17:00:00,120.27,19421,0.20170642028848873,16040,69.6828,63.9408,82.71,-0.006919831223628692
2022-01-03 18:00:00,117.64,19264,0.19783299084625444,16294,69.6828,63.9408,82.71,-0.0029106382978723406
2022-01-03 19:00:00,117.61,18750,0.20339458549586198,16153,69.6828,63.9408,82.71,-0.015714285714285715
2022-01-03 20:00:00,95.95,17577,0.2161854854656911,14985,69.6828,63.9408,82.71,-0.024888382687927105
2022-01-03 21:00:00,105.68,15952,0.22937346568470487,13567,69.6828,63.9408,82.71,-0.018222222222222223
2022-01-03 22:00:00,95.26,14533,0.24532329644402,12565,69.6828,63.9408,82.71,-0.010957671957671958
2022-01-03 23:00:00,103.7,13541,0.23675579520818277,12907,69.6828,63.9408,82.71,-0.0710505617977528
2022-01-04 00:00:00,104.14,13142,0.22613266297206194,12727,73.0664,63.9408,82.71,-0.07592982456140351
2022-01-04 01:00:00,102.59,13038,0.2157512351060738,12669,73.0664,63.9408,82.71,-0.06504477611940299
2022-01-04 02:00:00,100.49,13082,0.21733793184076694,12565,73.0664,63.9408,82.71,-0.056982142857142856
2022-01-04 03:00:00,102.71,13897,0.20435188426087972,12814,73.0664,63.9408,82.71,-0.04673563218390805
2022-01-04 04:00:00,93.97,15514,0.1822922445356707,13915,73.0664,63.9408,82.71,-0.050074468085106384
2022-01-04 05:00:00,130.08,18335,0.1594361215147732,15302,73.0664,63.9408,82.71,-0.02243457943925234
2022-01-04 06:00:00,124.62,19722,0.13451481696687972,17012,73.0664,63.9408,82.71,-0.022
2022-01-04 07:00:00,140.86,20935,0.12980001877757957,17668,73.0664,63.9408,82.71,-0.0
2022-01-04 08:00:00,190.0,21601,0.11781622742916412,17832,73.0664,63.9408,82.71,0.01612863070539419
2022-01-04 09:00:00,189.88,22271,0.10585553497649237,17947,73.0664,63.9408,82.71,0.025187755102040816
2022-01-04 10:00:00,182.42,22492,0.09826589595375723,18449,73.0664,63.9408,82.71,0.020008130081300812
2022-01-04 11:00:00,182.46,22752,0.08821752265861027,18721,73.0664,63.9408,82.71,0.026377281947261664
2022-01-04 12:00:00,179.59,23161,0.07679332802323947,18808,73.0664,63.9408,82.71,0.023395161290322583
2022-01-04 13:00:00,179.0,22745,0.07370716215575675,18645,73.0664,63.9408,82.71,0.02419753086419753
2022-01-04 14:00:00,180.93,22681,0.07419141289956498,18680,73.0664,63.9408,82.71,0.023760824742268042
2022-01-04 15:00:00,166.69,23016,0.07770961145194274,18490,73.0664,63.9408,82.71,0.04299797160243408
2022-01-04 16:00:00,189.88,22709,0.08801874163319946,18168,73.0664,63.9408,82.71,0.03474949083503055
2022-01-04 17:00:00,184.94,21998,0.10052606408417025,17902,73.0664,63.9408,82.71,0.0229253112033195
2022-01-04 18:00:00,178.99,21407,0.11929942096951715,17514,73.0664,63.9408,82.71,0.03245188284518829
2022-01-04 19:00:00,156.12,20437,0.13919151376146788,17122,73.0664,63.9408,82.71,0.014779443254817988
2022-01-04 20:00:00,128.75,19377,0.14236868186323093,16416,73.0664,63.9408,82.71,-0.02507865168539326
2022-01-04 21:00:00,131.03,17673,0.1541418716098794,15184,73.0664,63.9408,82.71,-0.0007766990291262136
2022-01-04 22:00:00,97.56,16151,0.17468011949720985,13773,73.0664,63.9408,82.71,-0.014680519480519481
2022-01-04 23:00:00,105.31,14520,0.19006779857449152,13144,73.0664,63.9408,82.71,-0.05508988764044944
2022-01-05 00:00:00,97.29,14007,0.18477366255144034,13041,73.6098,63.9408,82.71,-0.008682215743440233
2022-01-05 01:00:00,94.87,13878,0.1695709650282418,12995,73.6098,63.9408,82.71,-0.0
2022-01-05 02:00:00,94.37,14266,0.15959767329132332,13044,73.6098,63.9408,82.71,-0.0
2022-01-05 03:00:00,96.52,14966,0.1444235778760526,13290,73.6098,63.9408,82.71,-0.0
2022-01-05 04:00:00,97.91,16540,0.1323417462083504,13983,73.6098,63.9408,82.71,0.0014361702127659575
2022-01-05 05:00:00,122.43,19350,0.12152594314699355,15756,73.6098,63.9408,82.71,0.023094688221709007
2022-01-05 06:00:00,124.69,20188,0.11578341013824885,17545,73.6098,63.9408,82.71,-0.023942477876106195
2022-01-05 07:00:00,147.74,21367,0.11496434855079174,18227,73.6098,63.9408,82.71,-0.026607966457023062
2022-01-05 08:00:00,141.47,21321,0.12266483516483516,18263,73.6098,63.9408,82.71,-0.0226125
2022-01-05 09:00:00,135.97,21439,0.13168370578123587,18293,73.6098,63.9408,82.71,-0.029564681724845995
2022-01-05 10:00:00,129.99,21143,0.14469124833407374,18350,73.6098,63.9408,82.71,-0.0215327868852459
2022-01-05 11:00:00,131.97,21199,0.15218733462691833,18335,73.6098,63.9408,82.71,-0.021119675456389455
2022-01-05 12:00:00,130.67,21421,0.1482058587837236,18257,73.6098,63.9408,82.71,-0.017107070707070706
2022-01-05 13:00:00,134.6,20854,0.1574600355239787,18065,73.6098,63.9408,82.71,-0.02375
2022-01-05 14:00:00,127.46,20837,0.1613162477117471,17872,73.6098,63.9408,82.71,-0.033946830265848674
2022-01-05 15:00:00,137.28,21071,0.1631376323387873,18209,73.6098,63.9408,82.71,-0.03289919354838709
2022-01-05 16:00:00,116.43,20968,0.16785667352928293,18068,73.6098,63.9408,82.71,-0.037338709677419354
2022-01-05 17:00:00,118.93,20497,0.17457163045398338,17764,73.6098,63.9408,82.71,-0.05676891615541922
2022-01-05 18:00:00,125.81,20318,0.1750868399067845,17827,73.6098,63.9408,82.71,-0.06971193415637861
2022-01-05 19:00:00,119.93,19791,0.18106905213061297,17635,73.6098,63.9408,82.71,-0.07162761506276151
2022-01-05 20:00:00,98.09,18418,0.19135831056360858,16516,73.6098,63.9408,82.71,-0.0847849223946785
2022-01-05 21:00:00,118.71,16697,0.20218794658256542,15248,73.6098,63.9408,82.71,-0.09139423076923077
2022-01-05 22:00:00,97.29,15579,0.2147052541648868,13780,73.6098,63.9408,82.71,-0.07073469387755102
2022-01-05 23:00:00,98.46,13982,0.22919601104287565,12802,73.6098,63.9408,82.71,-0.07214404432132965
2022-01-06 00:00:00,92.92,13152,0.22650602409638554,12612,91.8324,63.9408,82.71,-0.08709356725146199
2022-01-06 01:00:00,90.99,12473,0.23277456647398845,12404,91.8324,63.9408,82.71,-0.09247272727272728
2022-01-06 02:00:00,88.94,12264,0.22751445086705202,12500,91.8324,63.9408,82.71,-0.08825308641975309
2022-01-06 03:00:00,89.31,11931,0.2403851632385619,12470,91.8324,63.9408,82.71,-0.09535603715170278
2022-01-06 04:00:00,89.75,11749,0.24445193550199448,12596,91.8324,63.9408,82.71,-0.121527950310559
2022-01-06 05:00:00,97.06,12491,0.21884717903154155,13219,91.8324,63.9408,82.71,-0.15851996105160662
2022-01-06 06:00:00,110.87,13099,0.19513133311352895,13793,91.8324,63.9408,82.71,-0.1629189189189189
2022-01-06 07:00:00,136.88,14386,0.19000906328304099,14325,91.8324,63.9408,82.71,-0.16232869080779946
2022-01-06 08:00:00,159.36,14878,0.20647877201088352,14534,91.8324,63.9408,82.71,-0.15798941798941799
2022-01-06 09:00:00,175.11,15040,0.22698676329961245,14431,91.8324,63.9408,82.71,-0.13462915601023018
2022-01-06 10:00:00,177.43,14850,0.24955524807274165,14253,91.8324,63.9408,82.71,-0.13246231155778895
2022-01-06 11:00:00,175.58,14655,0.26284031666344854,14330,91.8324,63.9408,82.71,-0.12965174129353235
2022-01-06 12:00:00,178.81,14995,0.24970935865142413,14545,91.8324,63.9408,82.71,-0.11831265508684864
2022-01-06 13:00:00,197.11,15030,0.23136246786632392,14900,91.8324,63.9408,82.71,-0.11883838383838384
2022-01-06 14:00:00,180.62,15985,0.20931751934867826,14785,91.8324,63.9408,82.71,-0.0745409429280397
2022-01-06 15:00:00,204.23,17311,0.19031593751569642,15174,91.8324,63.9408,82.71,-0.051232227488151656
2022-01-06 16:00:00,191.44,17346,0.19040373300872387,15019,91.8324,63.9408,82.71,-0.04815165876777251
2022-01-06 17:00:00,193.83,17691,0.17673285292135413,14936,91.8324,63.9408,82.71,-0.04834123222748815
2022-01-06 18:00:00,198.85,17909,0.1624277456647399,14991,91.8324,63.9408,82.71,-0.046047619047619046
2022-01-06 19:00:00,193.65,17853,0.15073625058535825,15375,91.8324,63.9408,82.71,-0.05050602409638554
2022-01-06 20:00:00,158.79,17210,0.15064714619138553,15071,91.8324,63.9408,82.71,-0.05002493765586035
2022-01-06 21:00:00,149.94,16479,0.153543525239652,14355,91.8324,63.9408,82.71,-0.06410389610389611
2022-01-06 22:00:00,124.7,15497,0.16223881460901776,13592,91.8324,63.9408,82.71,-0.08598360655737705
2022-01-06 23:00:00,128.92,13604,0.16021369485294118,13750,91.8324,63.9408,82.71,-0.09982919538827548
2022-01-07 00:00:00,116.65,13455,0.1548825360883102,14063,93.3328,63.9408,82.71,-0.11707738867271941
2022-01-07 01:00:00,100.54,13357,0.16333275352235171,13565,93.3328,63.9408,82.71,-0.09735996043032027
2022-01-07 02:00:00,99.47,13338,0.16158093577448415,13563,93.3328,63.9408,82.71,-0.09363444596103736
2022-01-07 03:00:00,101.74,13561,0.16203969255477801,13738,93.3328,63.9408,82.71,-0.09097400219699744
2022-01-07 04:00:00,114.99,14406,0.16342648845686514,14279,93.3328,63.9408,82.71,-0.07077454650158364
2022-01-07 05:00:00,140.19,16655,0.16647912982907356,14680,93.3328,63.9408,82.71,-0.011345005566238235
2022-01-07 06:00:00,115.56,17481,0.1607217355027117,15218,93.3328,63.9408,82.71,-0.0
2022-01-07 07:00:00,118.55,18364,0.1633929945125391,15426,93.3328,63.9408,82.71,-0.0
2022-01-07 08:00:00,118.58,18464,0.17814549791293977,15628,93.3328,63.9408,82.71,-0.0
2022-01-07 09:00:00,129.07,18379,0.18938533695383855,15473,93.3328,63.9408,82.71,-0.0
2022-01-07 10:00:00,137.72,18126,0.19012698100206712,15510,93.3328,63.9408,82.71,-0.0
2022-01-07 11:00:00,148.04,17856,0.1889092621041677,15422,93.3328,63.9408,82.71,-0.0
2022-01-07 12:00:00,156.34,18100,0.18611041718710966,15359,93.3328,63.9408,82.71,-0.0
2022-01-07 13:00:00,151.99,19088,0.1627621433131968,16118,93.3328,63.9408,82.71,-0.0
2022-01-07 14:00:00,146.39,19192,0.15625910459357095,16425,93.3328,63.9408,82.71,-0.0
2022-01-07 15:00:00,154.89,19776,0.16176962400267544,16576,93.3328,63.9408,82.71,-0.0
2022-01-07 16:00:00,153.44,19447,0.17074583635047066,16264,93.3328,63.9408,82.71,-0.0
2022-01-07 17:00:00,132.07,18989,0.17411125660798293,16106,93.3328,63.9408,82.71,-0.0
2022-01-07 18:00:00,129.07,18733,0.17280617164898746,16231,93.3328,63.9408,82.71,-0.0
2022-01-07 19:00:00,118.56,19115,0.17173795874369152,16004,93.3328,63.9408,82.71,-0.0
2022-01-07 20:00:00,114.81,18035,0.16711312590150423,15282,93.3328,63.9408,82.71,-0.0
2022-01-07 21:00:00,153.2,17084,0.16083732183243044,15083,93.3328,63.9408,82.71,-0.02308608876973488
2022-01-07 22:00:00,144.76,16055,0.1466459494213459,15057,93.3328,63.9408,82.71,-0.0926404853128991
2022-01-07 23:00:00,160.71,15928,0.1363711590445192,14808,93.3328,63.9408,82.71,-0.10943478260869564
2022-01-08 00:00:00,146.08,15227,0.13227426574953596,15055,97.0838,63.9408,82.71,-0.13676487252124647
2022-01-08 01:00:00,144.64,14825,0.13294227290170496,14976,97.0838,63.9408,82.71,-0.14287536231884057
2022-01-08 02:00:00,146.9,14748,0.13255339109320677,14879,97.0838,63.9408,82.71,-0.14467638483965015
2022-01-08 03:00:00,150.07,14975,0.12566977848975308,14978,97.0838,63.9408,82.71,-0.13866666666666666
2022-01-08 04:00:00,154.3,15444,0.12051352089593008,15248,97.0838,63.9408,82.71,-0.14193767705382435
2022-01-08 05:00:00,139.1,16696,0.1214726631393298,15092,97.0838,63.9408,82.71,-0.053597883597883596
2022-01-08 06:00:00,164.76,17320,0.1234157950080248,14989,97.0838,63.9408,82.71,-0.028388746803069055
2022-01-08 07:00:00,186.92,18431,0.13107225849286266,14838,97.0838,63.9408,82.71,-0.0
2022-01-08 08:00:00,217.3,19135,0.13618263870453942,15392,97.0838,63.9408,82.71,-0.0
2022-01-08 09:00:00,227.62,19346,0.1432732103622707,15836,97.0838,63.9408,82.71,-0.0
2022-01-08 10:00:00,215.39,19413,0.14641069308974558,15602,97.0838,63.9408,82.71,0.014476404494382023
2022-01-08 11:00:00,206.68,19542,0.13718001651527664,15760,97.0838,63.9408,82.71,0.03081981981981982
2022-01-08 12:00:00,185.0,19565,0.1377417807854212,15223,97.0838,63.9408,82.71,0.0725823927765237
2022-01-08 13:00:00,169.52,19199,0.1248304670970542,15179,97.0838,63.9408,82.71,0.06716279069767442
2022-01-08 14:00:00,173.88,19818,0.10657059898913862,15689,97.0838,63.9408,82.71,0.06304587155963304
2022-01-08 15:00:00,200.89,20647,0.10062394247038917,16061,97.0838,63.9408,82.71,0.04933481152993348
2022-01-08 16:00:00,201.05,20613,0.10249761879563975,16008,97.0838,63.9408,82.71,0.05254988913525499
2022-01-08 17:00:00,187.08,20260,0.10607110495176163,15809,97.0838,63.9408,82.71,0.053258426966292134
2022-01-08 18:00:00,179.31,20036,0.10607042557787859,15612,97.0838,63.9408,82.71,0.05965909090909091
2022-01-08 19:00:00,162.02,19719,0.09692517006802721,15702,97.0838,63.9408,82.71,0.06178604651162791
2022-01-08 20:00:00,149.98,18905,0.08697855092045263,15355,97.0838,63.9408,82.71,0.03437652811735941
2022-01-08 21:00:00,126.06,17938,0.0857578601595495,14740,97.0838,63.9408,82.71,0.03192268041237113
2022-01-08 22:00:00,114.11,16575,0.09382819015846539,14367,97.0838,63.9408,82.71,-0.018192837465564736
2022-01-08 23:00:00,98.0,15534,0.1054004696060527,12877,97.0838,63.9408,82.71,0.024256559766763847
2022-01-09 00:00:00,98.09,14801,0.10958266879319511,12563,95.414,63.9408,82.71,0.0
2022-01-09 01:00:00,98.1,14210,0.12419844751940601,12143,95.414,63.9408,82.71,0.0
2022-01-09 02:00:00,98.0,13729,0.13637897294014442,11967,95.414,63.9408,82.71,0.0
2022-01-09 03:00:00,91.79,13608,0.14302884615384615,11995,95.414,63.9408,82.71,0.0
2022-01-09 04:00:00,93.3,13442,0.16494574153239067,11856,95.414,63.9408,82.71,0.0
2022-01-09 05:00:00,93.94,14014,0.1710501178118831,12179,95.414,63.9408,82.71,0.0
2022-01-09 06:00:00,95.71,14038,0.17986425339366516,12252,95.414,63.9408,82.71,0.0
2022-01-09 07:00:00,97.26,15123,0.18369739602616314,12442,95.414,63.9408,82.71,-0.006176795580110497
2022-01-09 08:00:00,119.97,15872,0.1862773385654106,13252,95.414,63.9408,82.71,-0.050214659685863874
2022-01-09 09:00:00,134.96,16336,0.17637052077045492,14156,95.414,63.9408,82.71,-0.04030690537084399
2022-01-09 10:00:00,143.44,16631,0.16772222222222222,14128,95.414,63.9408,82.71,-0.029872773536895676
2022-01-09 11:00:00,141.21,16962,0.16344086021505377,13928,95.414,63.9408,82.71,-0.0016120906801007557
2022-01-09 12:00:00,160.23,17447,0.1450624164065983,14478,95.414,63.9408,82.71,-0.0
2022-01-09 13:00:00,163.25,17428,0.12317073170731707,14949,95.414,63.9408,82.71,-0.0
2022-01-09 14:00:00,164.96,17853,0.11050854960987216,15162,95.414,63.9408,82.71,-0.0
2022-01-09 15:00:00,177.95,18799,0.12230372181472426,15214,95.414,63.9408,82.71,-0.0
2022-01-09 16:00:00,181.47,18597,0.1342379062533519,15194,95.414,63.9408,82.71,-0.0
2022-01-09 17:00:00,181.47,18540,0.13670831998291147,15217,95.414,63.9408,82.71,-0.0
2022-01-09 18:00:00,186.55,18701,0.12877771216919856,15283,95.414,63.9408,82.71,-0.0
2022-01-09 19:00:00,187.2,18825,0.10969069931206327,15509,95.414,63.9408,82.71,-0.0
2022-01-09 20:00:00,162.78,18289,0.10256834215167548,15405,95.414,63.9408,82.71,-0.0
2022-01-09 21:00:00,142.97,17593,0.09801332108406063,14861,95.414,63.9408,82.71,-0.0
2022-01-09 22:00:00,113.15,16746,0.09130091665149032,14121,95.414,63.9408,82.71,-0.005753424657534247
2022-01-09 23:00:00,144.28,15737,0.07834596336296915,14598,95.414,63.9408,82.71,-0.05180058651026393
2022-01-10 00:00:00,138.09,15100,0.07426025362732777,15362,92.1382,63.9408,82.71,-0.08659146341463414
2022-01-10 01:00:00,133.81,14979,0.07007173601147776,15360,92.1382,63.9408,82.71,-0.0793641975308642
2022-01-10 02:00:00,136.44,15224,0.06561006875655517,15196,92.1382,63.9408,82.71,-0.07680122324159022
2022-01-10 03:00:00,142.99,15947,0.06321279156398647,15499,92.1382,63.9408,82.71,-0.06349560117302053
2022-01-10 04:00:00,176.18,17805,0.05922760709649502,16542,92.1382,63.9408,82.71,-0.05444444444444444
2022-01-10 05:00:00,203.41,21088,0.05820768421579923,17950,92.1382,63.9408,82.71,-0.0
2022-01-10 06:00:00,216.23,22370,0.05913059546357463,19511,92.1382,63.9408,82.71,-0.0
2022-01-10 07:00:00,281.77,23102,0.06740460763138949,19857,92.1382,63.9408,82.71,-0.0
2022-01-10 08:00:00,315.0,23244,0.06965346749360281,20567,92.1382,63.9408,82.71,0.009601609657947686
2022-01-10 09:00:00,310.41,23469,0.06675095919079177,20474,92.1382,63.9408,82.71,0.023256
2022-01-10 10:00:00,310.08,23566,0.06541767687899493,20273,92.1382,63.9408,82.71,0.03486626746506986
2022-01-10 11:00:00,300.0,23666,0.06253270538984824,20559,92.1382,63.9408,82.71,0.027123505976095617
2022-01-10 12:00:00,297.01,24042,0.055129497348700644,20620,92.1382,63.9408,82.71,0.03690118577075099
2022-01-10 13:00:00,299.96,23564,0.04934410563808531,20942,92.1382,63.9408,82.71,0.029012145748987854
2022-01-10 14:00:00,306.45,23979,0.03793223586795575,21187,92.1382,63.9408,82.71,0.028816901408450706
2022-01-10 15:00:00,302.73,24656,0.040730034085515815,21285,92.1382,63.9408,82.71,0.02251953125
2022-01-10 16:00:00,315.47,24412,0.05118483412322275,21067,92.1382,63.9408,82.71,0.01876953125
2022-01-10 17:00:00,310.82,23763,0.06228598673659572,20680,92.1382,63.9408,82.71,0.011750000000000002
2022-01-10 18:00:00,294.98,23707,0.05879262793853697,20588,92.1382,63.9408,82.71,0.014830339321357286
2022-01-10 19:00:00,267.45,23353,0.05713908101678488,20510,92.1382,63.9408,82.71,0.006312373225152129
2022-01-10 20:00:00,212.75,22344,0.05826413693927727,19442,92.1382,63.9408,82.71,0.0
2022-01-10 21:00:00,217.03,20666,0.05880892067749466,18102,92.1382,63.9408,82.71,0.00608695652173913
2022-01-10 22:00:00,195.83,19545,0.05260127708573223,17261,92.1382,63.9408,82.71,-0.010929440389294404
2022-01-10 23:00:00,206.11,18581,0.04349211406722957,17175,92.1382,63.9408,82.71,-0.05352577319587629
2022-01-11 00:00:00,198.87,17948,0.03904870703084432,17671,92.1778,63.9408,81.9,-0.07337967914438503
2022-01-11 01:00:00,197.24,17745,0.034330939776717855,17590,92.1778,63.9408,81.9,-0.07082608695652175
2022-01-11 02:00:00,193.0,17875,0.027761620221035375,17557,92.1778,63.9408,81.9,-0.06527717391304347
2022-01-11 03:00:00,194.9,18531,0.02459231293587122,17767,92.1778,63.9408,81.9,-0.06197368421052631
2022-01-11 04:00:00,203.78,20115,0.020043731778425656,17989,92.1778,63.9408,81.9,-0.03507317073170732
2022-01-11 05:00:00,237.13,23523,0.013323072483286038,19676,92.1778,63.9408,81.9,0.01527731092436975
2022-01-11 06:00:00,293.52,24463,0.00826994516186096,21585,92.1778,63.9408,81.9,0.004949290060851927
2022-01-11 07:00:00,300.02,25244,0.00904778636683064,21705,92.1778,63.9408,81.9,0.02244400785854617
2022-01-11 08:00:00,297.16,24980,0.022789026207380138,21402,92.1778,63.9408,81.9,0.01785098039215686
2022-01-11 09:00:00,275.67,24635,0.04232827441003597,20928,92.1778,63.9408,81.9,0.0158671875
2022-01-11 10:00:00,264.4,24424,0.05122620551465784,20865,92.1778,63.9408,81.9,0.025382812499999997
2022-01-11 11:00:00,252.59,24484,0.05418170476317783,20309,92.1778,63.9408,81.9,0.03465369649805448
2022-01-11 12:00:00,248.38,24734,0.04993735457311616,20311,92.1778,63.9408,81.9,0.04223984526112186
2022-01-11 13:00:00,255.01,24489,0.034191490317652874,20571,92.1778,63.9408,81.9,0.0423920792079208
2022-01-11 14:00:00,277.9,24894,0.01829982872081493,20852,92.1778,63.9408,81.9,0.04272332015810277
2022-01-11 15:00:00,289.94,25844,0.011590003621876132,20904,92.1778,63.9408,81.9,0.059590038314176245
2022-01-11 16:00:00,316.4,25765,0.015143296266160382,20863,92.1778,63.9408,81.9,0.04532183908045977
